DATAFLOW,LAST UPDATE,freq,stk_flow,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2021-10,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2021-11,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2021-12,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-01,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-02,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-03,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-04,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-05,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-06,84,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-07,69,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-08,67,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-09,65,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-10,64,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-11,77,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2022-12,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-01,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-02,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-03,90,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-04,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-05,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-06,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-07,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-08,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-09,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-10,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-11,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2023-12,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-01,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-02,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-03,91.026,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-04,91.753,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-05,90.861,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-06,91.448,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-07,92.887,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-08,92.671,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-09,91.897,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-10,91.711,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-11,91.434,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2024-12,91.545,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2025-01,91.712,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Austria,2025-02,91.610,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-01,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-02,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-03,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-04,90,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-05,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-06,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-07,99,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-08,100,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-09,102,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-10,100,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-11,100,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2013-12,102,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-01,103,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-02,102,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-03,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-04,130,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-05,130,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-06,129,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-07,107,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-08,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-09,105,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-10,108,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-11,108,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2014-12,108,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-01,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-02,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-03,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-04,110,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-05,111,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-06,111,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-07,108,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-08,107,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-09,107,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-10,109,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-11,109,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2015-12,109,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-01,109,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-02,109,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-03,109,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-04,83,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-05,83,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-06,83,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-07,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-08,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-09,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-10,84,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-11,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2016-12,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-01,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-02,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-03,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-04,113,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-05,113,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-06,113,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-07,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-08,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-09,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-10,105,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-11,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2017-12,105,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-01,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-02,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-03,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-04,90,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-05,90,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-06,90,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-07,90,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-08,90,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-09,90,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-10,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-11,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Belgium,2018-12,91,,
